,date,author,text,followers,status,favourites,retweets,replies,quotes,media,word_count,char_count,stop_words,#tag,@,numaric,upercase,URLs,emojis_count
992,2022-03-27 20:11:06+00:00,Fluffysaur,walk up to my pastry department and say I need a dessert for easter idk what people eat for dessert on easter so I want something that crack like an egg give I egg dark chocolate egg fill with caramel amp chocolate cakepaire with vanilla bean gelato ,485,49165,179326,3,1,0,1,49,293,15,0,0,0,2,1,0
993,2022-02-11 19:13:31+00:00,Jen_Royle,nail it espresso bean gelato ,31240,122689,8514,3,7,1,1,7,59,0,0,0,0,0,1,0
994,2022-05-12 17:31:39+00:00,JustSIM13,wipanother art style I be developingmixe the original style with the once melt piece and make it pop even morei hope you all like it ,1173,8410,26923,6,4,0,1,28,168,9,0,0,0,2,1,3
995,2022-03-28 21:34:31+00:00,loki_writes,I do not combine melt butter and egg in the medium mixing bowl or beat the mixture with the hand blender in ,7720,38013,126048,3,2,0,0,25,166,10,0,2,0,1,1,0
996,2022-03-28 15:55:03+00:00,FracturedLit,new micro by sara chansarkar I do not combine melt butter and egg in the medium mixing bowl or beat the mixture with the hand blender do not add organic flour and sugar break the lump ,10312,12240,20531,13,8,11,0,38,239,13,0,0,0,1,1,0
997,2022-12-14 21:52:40+00:00,GBHArchives,legendary eggnog recipe from the former head of on - air fundraising at john kerr stir with the handle of a gbh umbrella be now optional and remember dark rum only ,28995,1880,4686,11,2,1,1,31,201,11,0,1,0,1,1,0
998,2022-12-14 19:48:28+00:00,Whip_Shots,wanna whip it naughty turn your buzz bougie and bring some bold to your boozy party people find the recipe right here fam oz chocolate rum teaspoon light brown sugar oz dark strong coffeepinch of moldon irish sea saltmocha whipshot ,3081,488,395,7,0,0,1,45,284,6,0,1,0,11,1,7
999,2022-12-09 00:32:24+00:00,DrRubidium,rum hot cocoa with chartreuse sign I up to s recipe I spike heavy cream prior to whip virtualcocktailhour oz hot dark hot cocoa oz tentoonerum oz green chartreuse blend amp top with licor whip cream ,40626,148638,957,3,1,0,1,42,292,5,4,1,0,1,2,3
1000,2022-11-06 18:28:38+00:00,AmberlyJAzriel,have a pizza craving so we slice a zucchini add sauce cheese and italian salami bake for minute in a cast iron skillet it do the trick azrielsacre homecook lowcarb ,11185,26900,148471,4,7,1,1,32,205,10,3,0,1,0,1,0
1001,2022-10-05 12:24:02+00:00,Lowcarbjiji,today I bake some uncured slice salami in the toaster oven they be crispy and delicious by -ketofloridalifeketogeniclivingketoweightlossketoketorecipesketofamketofamilyketoeatsketofoodketofriendlyketojourneymealpreppinghealthytipslowcarb ,11440,2880,2267,23,5,0,1,34,300,5,13,0,0,1,1,2
1002,2022-06-29 15:36:10+00:00,theheinekentom,mustard ham salami cheese pepperoni and more ham on sugar free non gmo verify slow baked sourdough bread ,3382,28228,36867,19,16,3,1,19,140,3,0,0,0,0,1,0
1003,2022-11-29 10:32:17+00:00,RowiRoman,hosh pagamisa but with oyster amp wine what a party mybru ,1370,15130,7079,4,2,0,2,13,90,3,0,0,0,0,1,1
1004,2022-11-06 08:00:02+00:00,BLMedieval,mary queen of scot what have what be for dinnergaoler would madam like the beef mutton lamb veal geese heron partridge blackbird eel herre oyster pike saffron clove ginger orange olive fig and marmalade wash down wine and ale ,117151,23011,6583,74,9,13,1,39,302,6,0,0,0,0,2,0
1005,2022-10-26 18:41:12+00:00,teena_thach,hey wa foodie today we be head to elliot oyster house for some wine amp dine locate on pier in seattlei try different specie of oysterscrab cakesalaskan snow crabseafood pastagarlic manila clamsburrata caprese cocktailscatch the vibe by the water ,24824,115946,186469,16,3,3,1,50,307,9,0,0,2,1,1,1
1006,2022-11-24 23:47:04+00:00,BarkyBoogz,key lime pie be elite only those w the most refined palate can appreciate ,31212,726571,186305,166,16,52,0,14,77,5,0,0,0,0,0,0
1007,2022-06-16 23:46:29+00:00,sourhoestarter,I be addicted to eat dry and bland fooddry cheerio saltineswasa cracker shred wheat oatmeal toast biscotti graham cracker mm ,21831,10863,28840,8,6,1,0,20,145,4,0,0,0,0,0,0
1008,2022-11-23 16:03:29+00:00,Stonekettle,ham preppe turkey brine medium sized bird for traditional roasting and a half bird for the smoker I smoke a brisket yesterday and slice it up this morning that ll get reheat in a bit of beef broth right before diner broth for the gravy be simmer on sched ,212137,196840,9239,63,271,7,0,48,275,18,0,0,0,1,0,0
1009,2022-10-08 13:38:05+00:00,junedarville,the most popular soup recipe on my website this bean soup silky smooth bean vegetable and ham hock braise in a flavorful broth lush gtgt ,30501,19110,204782,5,1,0,1,35,230,6,3,0,2,0,2,3
1010,2022-08-24 12:19:21+00:00,MythicalIberia,the callos from lat callum be a traditional cow stomach stew typical of madrid castile and other region may also include pig snout and trotter black pudding oxtail chorizo sausage hamthe result broth be very rich in gelatin delicious ,28104,3008,8139,51,19,10,1,41,281,9,0,0,0,2,1,0
1011,2022-12-14 17:11:08+00:00,swamplady100,well I be halfway through get the begin veggie in toastinggot a second load I will add when these be soften upgoing to add cooked broccoli chop garlic amp mushroomshere carrots onion bell pepper spice parsley flake field roast sausage tofu amp water ,1200,50539,33054,5,7,0,1,47,309,9,0,0,0,2,1,0
1012,2022-12-14 06:53:53+00:00,PypAyurved,enjoy an amazing spicy taste make with high - quality ingredient vegetarian noodle a healthy blend of spice such as turmeric powder cumin seed onion ginger and garlic make this seasoning mix so delicious jhatpat banao befikr khao ,91617,18168,2468,9,1,0,1,38,275,9,0,0,0,1,1,0
1013,2022-12-14 04:26:05+00:00,amizan8653,classic can of lentil soup onion quarter block of super firm tofu whatever spice you want I shall I will never get tired of this high protein g staple ,238,2653,6425,3,3,0,1,29,177,9,0,0,0,0,1,1
1014,2022-12-09 02:21:49+00:00,Adequate_Scott,I do not pay attention to the fight happen at waffle house while I be dig into my smotheredcoveredchunked omelet and I be not go to bother point and laugh at whatever bari be do for her new boss elon musk ,2865,86554,68527,4,2,0,0,37,219,15,0,0,0,1,0,0
1015,2022-12-03 17:18:53+00:00,PatDonahoeArmy,waffle house for the win the dutch got smother scatter peppered and dice ,25089,31080,45467,4,2,0,0,14,107,3,0,0,0,0,1,0
1016,2022-11-30 05:13:41+00:00,NashSevereWx,I feel like we all need to meet down at the waffle house when this be do and decompress over some smother amp cover ,262811,147271,14620,24,33,6,0,24,124,13,0,0,0,1,0,0
1017,2022-12-12 12:40:44+00:00,Dani_elephant1,soup of the day gravy ,6726,20133,38064,28,2,1,0,5,27,2,0,0,0,0,0,0
1018,2022-12-10 08:01:28+00:00,abuja_cakes,make chicken gravy sauce vegetable soup and oha the other day for a client let I be your food plug delivery everywhere in abujaabujatwittercommunity ,1710,8041,9926,6,1,0,3,28,184,10,1,0,0,0,1,3
1019,2022-12-07 14:46:59+00:00,GailSimone,they should make gravy for soup ,199385,396755,433,4,13,1,0,7,56,3,0,0,0,2,1,0
1020,2022-11-30 06:33:07+00:00,iamrana,if like I you have travel between dhanbad and jamshedpur you would have eat anda parathas where egg batter be stuff inside paratha in the roadside dhabasi cook it out of sheer nostalgiadhabafood andaparatha ,121980,455472,7457,8,22,2,1,36,245,13,2,0,0,1,1,0
1021,2022-09-01 19:49:54+00:00,Mrs_Beeton,today be nationalcherrypopoverday this american version of the classic british yorkshire pudding date from mid - c and be often eat at breakfast it consist of cherry or cherry jam mix into batter and cook as individual muffin - like popover ,1389,397,9959,9,4,0,1,38,282,13,1,0,0,0,1,0
1022,2022-08-07 05:31:32+00:00,magnidezmond,thank you for come all of our monetization stream I think I have eat the upper allowance of uncooked pancake batter one person should eat in a single sitting but I shall I will see you all tomorrow on vesper channel if he be still alive ,135596,1887,6688,322,68,2,0,42,236,19,0,0,0,1,0,0
1023,2022-12-12 03:04:09+00:00,foodandwine,wine and cheese be a classic duo but have you try potato chip ,6945111,168576,4627,10,4,8,0,14,91,6,0,0,0,0,1,0
1024,2022-12-07 01:32:54+00:00,zaccharybird,wine pair suggestion for vegan foodpinot gris - hot chipschardonnay - a side of friesriesling - pomme fritespinot noir - fresh potato slice into baton and friedshiraz - anything on the menu mark v for vegan surprise it have it be just the chip ,10676,3072,1093,6,3,0,0,46,258,11,0,0,0,7,0,0
1025,2022-11-29 11:39:23+00:00,forwardnotback,a three hour poll free fast food you be stay in tonight with friendspartneralone to watch footballfilmside include chipsfrie salad bread dip etcfood be high qualityyour favourite brandsoft drink beer or wine include choose one -vote now ,10429,229346,0,3,4,1,0,40,269,8,0,0,0,3,0,0
1026,2022-04-17 12:19:37+00:00,BoyGeorge,this raw carrot salad be for the god but now it have it be all go garlic lemon thai basil flat leaf parsley olive oil black pepper let it sit in it have it be juice for an hour or so vegan ,507847,82519,4133,36,60,2,1,37,208,11,1,0,0,0,1,0
1027,2022-06-27 22:30:00+00:00,foodandwine,crispy rice cake lasagna be spicy saucy chewy and top with enough melt provolone to give you an excellent cheese pull ,6945111,168576,4627,10,4,0,1,23,174,8,0,0,0,0,2,0
1028,2022-05-04 06:25:37+00:00,whoelsebutalf,my star war lasagna be a bit of a disappointmentit only have one leia and be tad chewymaythethbewithyou starwar starwarsday ,15824,21631,85849,13,5,3,0,22,135,9,3,0,0,0,0,0
1029,2022-10-10 06:25:15+00:00,DanielC55186873,our nightmarethe knifetickle your ribspierce your skinyou need the painyou scream obscenitiesscratch my chestthen softenyou caress my faceyour gentle verseslice open my bellyyou feedand I feedhot bloodseare our fleshtil we areno long humanvss ,13882,66073,106898,8,2,0,0,50,280,20,2,0,0,0,0,0
1030,2022-09-23 00:41:27+00:00,sainty876,get your peanut porridge pepper shrimp curry shrimp shrimp soup etc here at billy in middle quarter st elizabeth jamaica he be also a rice farmer if anybody could help he with a harvester that would be great ,1736,9157,15484,31,6,8,1,44,274,15,0,2,0,0,1,3
1031,2022-09-08 17:18:34+00:00,T_SamanthaRudd,what have what be the protocol when the other lion kick the bucket mdzimba have crumble sibebe have roll lusutfu have dry up I feel we must be ready ,12834,44400,221155,3,3,2,0,26,147,8,0,0,0,1,0,0
1032,2022-09-03 05:34:55+00:00,fenhenhouse,the south have driedthe coast grow wideno tide sinceforeverit seemedthey dream of the mountainsthenransacke chest for family tiestook wagonthen traincanister of tea to revive old memoriesbut at the stationno one they knewamp the housesoldmemoriescrumbledvss ,1840,55733,68563,3,1,0,0,45,284,13,2,0,0,0,0,0
1033,2022-08-21 16:46:23+00:00,PatFurstenberg,the heat could crumble stone all river dry out except for the swamp they could hear it lap at the crumble earth alive pond swamp - dark as death deep as abyssdip your toe and you re healed- legend goesswampysunday imro mlatina de la iaz slaj ,19546,156491,77768,3,6,0,1,48,297,12,2,0,0,0,1,0
1034,2022-12-02 21:01:38+00:00,davedavieskinks,one of my favorite place in englewood nj be jerrys and also shoprite jerrys have gluten free pasta rice pudding pasta arrabiata sauce ,34495,11315,13776,3,3,1,0,26,164,7,0,0,0,0,1,0
1035,2022-11-27 19:30:08+00:00,Glutarama,get any scrappy bit of gluten free bread I keep the heel if I know I be make this gf bread pudding not to be confuse with bread amp butter pudding what do you call the end bit of the loaf ,4806,23066,66799,4,5,1,1,42,251,15,0,0,0,3,2,0
1036,2022-11-23 14:22:08+00:00,KennedyNation,what be you prepare this thanksgivingeve on deck today toast gluten free breadcrumb make indian pudding amp cherry apple pie lot of soccer amp sinatra ,521604,17930,34975,10,123,2,0,26,174,4,1,0,0,0,0,2
1037,2022-06-14 23:16:11+00:00,AppleOfMyIPM,new ipm finding in orchard this week apple scab and fire blight develop sign of plum curculio and woolly apple aphid colony build also continue to see frog eye leaf spot mullein bug damage and late stage of spongy moth caterpillar onapples ontag ,529,798,1502,4,2,0,4,44,291,9,3,0,0,1,1,0
1038,2022-12-04 23:25:15+00:00,janinecsheehan,also not plum pudding or christmassy to be fair but again I do make they these be hamburger cupcake with white chocolate cheese they be surreal to eat gentlemanjackchristmaspudde bringbackgentlemanjack ,336,7414,44771,13,9,1,2,35,280,10,2,4,0,3,1,0
1039,2022-05-24 11:00:02+00:00,yoongibrand,community indexreply each in a different tweetthis or that s x srain x sunshinebeach x mountainssweet x sourcupcake x donuthamburger x hot dogstrange x dear my friendkeep streaming thatthat by psy feature prod suga of bts ,2935,10295,1758,17,148,0,1,48,296,6,4,0,0,7,1,0
1040,2022-11-30 00:09:21+00:00,drezzyyyy,taco tuesday w a kale taco salad- kale massage in a lime vinaigrette- ground turkey season w taco seasoning- salsa- shred colby jack cheese- sour cream- crush tortilla chips- lime wedge garnish for squeeze over ,2803,80116,19650,5,1,1,1,44,260,5,0,0,0,0,1,0
1041,2022-11-28 11:54:22+00:00,WillieHandler,I make taco last night but have no cilantro so I improvise by top they with a shredded soap bar ,17162,102853,207841,5,16,0,0,20,101,10,0,0,0,2,0,0
1042,2022-11-23 01:12:00+00:00,MomItForward,a my mom make the good navajo taco bar she add a special sauce have refrie bean hamburger tomato lettuce shredded cheese guac on top so fill amp perfect for big game party gno guackeeper alwaysgood takis soccer sweepstake ,74605,96142,3930,8,7,1,0,42,280,5,7,0,0,1,1,0
1043,2022-09-19 20:30:00+00:00,Herbertonic,tower squad vaultgiraffe spotlight the banana suit giraffe plump amp mushy he have he be always split on his favorite ice cream flavor never walk through the primate neighborhood alone amp have never meet the right person to unpeel for gamestopnft ,2660,18891,36733,9,2,0,1,41,308,10,1,0,0,0,2,4
1044,2022-11-19 16:04:04+00:00,EliManning,ad hit the pickleball court this weekend I have team up with amp to hype pickle amp pickleball lover up in honor of lay dill pickle chip amp subway new premium pickle pair up in restaurant stop by after your game to get your pickle fix ,494115,668,210,18,10,4,1,48,298,16,1,2,0,0,1,0
1045,2022-11-14 15:32:04+00:00,EliManning,it have it be nationalpickleday to celebrate dill pickle chip and s new premium pickle pair up I be help to fuel fan passion for all thing pickle include pickleball I talk to about it ,494115,668,210,22,12,0,0,35,240,6,1,3,0,1,1,0
1046,2022-06-16 18:45:59+00:00,realgoken,lose my virginity thank to i d like to thank also for provide serious corn alpha and premium subscription to elite cornstar I never feel my pickle so dry in my life uwu true story ,1130,6975,11639,7,5,0,0,36,210,14,0,2,0,0,0,0
1047,2022-11-04 15:28:27+00:00,robertlufkinmd,I avoid french friesnot because I do not love the tastebut because I want to liveto see my grandkidsthey be fat the bad kind heated seed oilsand the rest mostly refine carb ,55102,12968,7193,66,27,5,1,38,214,12,0,0,0,3,1,0
1048,2022-10-27 20:59:12+00:00,robertlufkinmd,I avoid french friesnot because I do not love the tastebut because I want to liveto see my grandkidsthey be fat the bad kind heated seed oilsand the rest mostly refine carb ,55102,12968,7193,64,21,1,1,38,214,12,0,0,0,3,1,0
